store_code_uc,store_zip3,fips_state_code,fips_state_descr,fips_county_code,fips_county_descr,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,years_all
2205122,176,42,PA,71,LANCASTER,1,1,1,1,1,1,1,1,1,1,10
2205303,303,13,GA,121,FULTON,1,1,1,1,1,1,1,1,1,1,10
2205438,297,45,SC,91,YORK,1,1,1,1,1,1,1,1,1,1,10
2205669,300,13,GA,89,DE KALB,1,1,1,1,1,1,0,0,0,0,6
2205701,217,24,MD,21,FREDERICK,1,1,1,1,1,1,1,1,1,1,10
2205797,921,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2205841,277,37,NC,63,DURHAM,1,1,1,1,1,1,1,1,1,1,10
2205878,834,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2206440,217,24,MD,43,WASHINGTON,1,1,1,1,1,1,1,1,1,1,10
2206647,278,37,NC,127,NASH,1,1,1,1,1,1,1,1,1,1,10
2206905,334,12,FL,99,PALM BEACH,1,1,1,1,1,1,1,1,1,1,10
2206915,310,13,GA,269,TAYLOR,1,1,1,1,1,1,1,1,1,1,10
2207281,301,13,GA,115,FLOYD,1,1,1,1,1,1,1,1,1,1,10
2207290,190,42,PA,17,BUCKS,1,1,1,1,1,1,1,1,1,1,10
2207308,334,12,FL,99,PALM BEACH,1,1,1,1,1,1,0,0,0,0,6
2207453,280,37,NC,71,GASTON,1,1,1,1,1,1,1,1,1,1,10
2208893,305,13,GA,137,HABERSHAM,1,1,1,1,1,1,1,1,1,1,10
2209065,280,37,NC,167,STANLY,1,1,1,1,1,1,1,1,1,1,10
2209086,282,37,NC,119,MECKLENBURG,1,1,1,1,1,1,1,1,1,1,10
2209871,294,45,SC,19,CHARLESTON,1,1,1,1,1,1,1,1,1,1,10
2211560,604,17,IL,197,WILL,1,1,1,1,1,1,1,1,1,1,10
2211714,790,48,TX,437,SWISHER,1,1,1,1,1,1,0,0,0,0,6
2212711,764,48,TX,143,ERATH,1,1,1,1,1,1,1,1,1,1,10
2212779,151,42,PA,3,ALLEGHENY,1,1,1,1,1,1,1,1,1,1,10
2213114,405,21,KY,67,FAYETTE,1,1,1,1,1,1,1,1,1,1,10
2214725,210,24,MD,3,ANNE ARUNDEL,1,1,1,1,1,1,0,0,0,0,6
2215531,210,24,MD,3,ANNE ARUNDEL,1,1,1,1,1,1,1,1,1,1,10
2215532,272,37,NC,1,ALAMANCE,1,1,1,1,1,1,1,1,1,1,10
2215676,615,17,IL,179,TAZEWELL,1,1,1,1,1,1,1,1,1,1,10
2216482,615,17,IL,143,PEORIA,1,1,1,1,1,1,1,1,1,1,10
2217316,61,9,CT,3,HARTFORD,1,1,1,1,1,1,1,1,1,1,10
2217538,174,42,PA,133,YORK,1,1,1,1,1,1,1,1,1,1,10
2217732,317,13,GA,287,TURNER,1,1,1,1,1,1,1,1,1,1,10
2217963,460,18,IN,57,HAMILTON,1,1,1,1,1,1,1,1,1,1,10
2218547,303,13,GA,121,FULTON,1,1,1,1,1,1,1,1,1,1,10
2218728,194,42,PA,91,MONTGOMERY,1,1,1,1,1,1,0,0,0,0,6
2218805,871,35,NM,1,BERNALILLO,1,1,1,1,1,1,1,1,1,1,10
2218977,37,33,NH,9,GRAFTON,1,1,1,1,1,1,1,1,1,1,10
2219131,190,42,PA,17,BUCKS,1,1,1,1,1,1,1,1,1,1,10
2219534,189,42,PA,17,BUCKS,1,1,1,1,1,1,1,1,0,0,8
2219575,78,34,NJ,41,WARREN,1,1,1,1,1,1,1,1,1,1,10
2219869,26,25,MA,1,BARNSTABLE,1,1,1,1,1,1,1,1,1,1,10
2219937,190,42,PA,91,MONTGOMERY,1,1,1,1,1,1,1,1,1,1,10
2221146,150,42,PA,3,ALLEGHENY,1,1,1,1,1,1,1,1,1,1,10
2221223,850,4,AZ,13,MARICOPA,1,1,1,1,1,1,1,1,1,1,10
2221418,531,55,WI,59,KENOSHA,1,1,1,1,1,1,1,1,1,1,10
2221821,328,12,FL,95,ORANGE,1,1,1,1,1,1,1,1,1,1,10
2221952,190,42,PA,17,BUCKS,1,1,1,1,1,1,1,1,1,0,9
2222355,193,42,PA,29,CHESTER,1,1,1,1,1,1,1,1,1,1,10
2222382,212,24,MD,5,BALTIMORE,1,1,1,1,1,1,0,0,0,0,6
2222538,479,18,IN,45,FOUNTAIN,1,1,1,1,1,1,1,1,1,1,10
2222568,12,25,MA,3,BERKSHIRE,1,1,1,1,1,1,1,1,1,1,10
2222795,297,45,SC,91,YORK,1,1,1,1,1,1,1,1,1,1,10
2222930,629,17,IL,77,JACKSON,1,1,1,1,1,1,0,0,0,0,6
2223030,539,55,WI,21,COLUMBIA,1,1,1,1,1,1,1,1,1,1,10
2223161,190,42,PA,45,DELAWARE,1,1,1,1,1,1,1,1,1,0,9
2223542,754,48,TX,223,HOPKINS,1,1,1,1,1,1,1,1,1,1,10
2223564,194,42,PA,91,MONTGOMERY,1,1,1,1,1,1,0,0,0,0,6
2224180,140,36,NY,29,ERIE,1,1,1,1,1,1,1,1,1,1,10
2224800,210,24,MD,5,BALTIMORE,1,1,1,1,1,1,0,0,0,0,6
2224850,950,6,CA,85,SANTA CLARA,1,1,1,1,1,1,1,1,1,1,10
2225040,334,12,FL,11,BROWARD,1,1,1,1,1,1,1,1,1,1,10
2225176,191,42,PA,101,PHILADELPHIA,1,1,1,1,1,1,0,0,0,0,6
2225688,46,23,ME,29,WASHINGTON,1,1,1,1,1,1,1,1,1,1,10
2225857,532,55,WI,79,MILWAUKEE,1,1,1,1,1,1,1,1,1,1,10
2225982,152,42,PA,3,ALLEGHENY,1,1,1,1,1,1,1,1,1,1,10
2226175,445,39,OH,99,MAHONING,1,1,1,1,1,1,1,1,1,1,10
2226195,447,39,OH,151,STARK,1,1,1,1,1,1,1,1,1,1,10
2226232,765,48,TX,27,BELL,1,1,1,1,1,1,1,1,1,1,10
2226319,64,9,CT,1,FAIRFIELD,1,1,1,1,1,1,1,1,1,1,10
2226385,190,42,PA,17,BUCKS,1,1,1,1,1,1,1,1,1,1,10
2226598,164,42,PA,49,ERIE,1,1,1,1,1,1,1,1,1,1,10
2227191,190,42,PA,45,DELAWARE,1,1,1,1,1,1,1,1,1,1,10
2227232,982,53,WA,61,SNOHOMISH,1,1,1,1,1,1,1,0,0,0,7
2227404,153,42,PA,125,WASHINGTON,1,1,1,1,1,1,0,0,0,0,6
2227477,300,13,GA,121,FULTON,1,1,1,1,1,1,1,1,1,1,10
2227622,320,12,FL,109,SAINT JOHNS,1,1,1,1,1,1,1,1,1,1,10
2227661,762,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
2227997,152,42,PA,3,ALLEGHENY,1,1,1,1,1,1,1,1,1,1,10
2229003,864,4,AZ,15,MOHAVE,1,1,1,1,1,1,1,1,1,1,10
2229206,150,42,PA,129,WESTMORELND,1,1,1,1,1,1,1,1,1,1,10
2229243,40,23,ME,5,CUMBERLAND,1,1,1,1,1,1,1,1,1,1,10
2229578,303,13,GA,121,FULTON,1,1,1,1,1,1,1,1,1,1,10
2229609,152,42,PA,3,ALLEGHENY,1,1,1,1,1,1,1,1,1,1,10
2229809,804,8,CO,65,LAKE,1,1,1,1,1,1,1,1,1,1,10
2229935,925,6,CA,65,RIVERSIDE,1,1,1,1,1,1,0,0,0,0,6
2230003,440,39,OH,7,ASHTABULA,1,1,1,1,1,1,1,1,1,1,10
2230053,986,53,WA,11,CLARK,1,1,1,1,1,1,1,1,0,0,8
2230338,928,6,CA,59,ORANGE,1,1,1,1,1,1,1,1,1,1,10
2230547,334,12,FL,99,PALM BEACH,1,1,1,1,1,1,0,0,0,0,6
2230615,61,9,CT,3,HARTFORD,1,1,1,1,1,1,1,1,1,1,10
2230818,151,42,PA,3,ALLEGHENY,1,1,1,1,1,1,1,1,1,1,10
2230846,100,36,NY,61,NEW YORK,1,1,1,1,1,1,1,1,1,1,10
2230895,672,20,KS,173,SEDGWICK,1,1,1,1,1,1,1,1,1,0,9
2230981,980,53,WA,33,KING,1,1,1,1,1,1,0,0,0,0,6
2231049,231,51,VA,41,CHESTERFIELD,1,1,1,1,1,1,1,1,1,1,10
2231190,601,17,IL,89,KANE,1,1,1,1,1,1,1,1,1,1,10
2231221,151,42,PA,3,ALLEGHENY,1,1,1,1,1,1,1,1,0,1,9
2231262,853,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
2231593,601,17,IL,31,COOK,1,1,1,1,1,1,1,1,1,1,10
2231624,161,42,PA,73,LAWRENCE,1,1,1,1,1,1,1,1,1,1,10
2231701,640,29,MO,95,JACKSON,1,1,1,1,1,1,1,1,1,1,10
2231824,200,11,DC,1,WASHINGTON,1,1,1,1,1,1,0,0,0,0,6
2232027,152,42,PA,3,ALLEGHENY,1,1,1,1,1,1,1,1,1,1,10
2232334,278,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
2232399,605,17,IL,93,KENDALL,1,1,1,1,1,1,1,1,1,1,10
2232802,606,17,IL,31,COOK,1,1,1,1,1,1,1,1,1,1,10
2233033,339,12,FL,71,LEE,1,1,1,1,1,1,1,1,1,1,10
2233205,704,22,LA,103,ST TAMMANY,1,1,1,1,1,1,1,1,1,1,10
2233341,953,6,CA,77,SAN JOAQUIN,1,1,1,1,1,1,1,1,1,1,10
2233449,384,47,TN,119,MAURY,1,1,1,1,1,1,1,1,1,1,10
2233608,21,25,MA,25,SUFFOLK,1,1,1,1,1,1,0,0,0,0,6
2234011,481,26,MI,163,WAYNE,1,1,1,1,1,1,1,1,1,1,10
2234255,191,42,PA,101,PHILADELPHIA,1,1,1,1,1,1,1,1,1,1,10
2234320,535,55,WI,25,DANE,1,1,1,1,1,1,1,1,1,1,10
2234658,191,42,PA,101,PHILADELPHIA,1,1,1,1,1,1,1,1,1,1,10
2235220,483,26,MI,99,MACOMB,1,1,1,1,1,1,1,1,1,1,10
2235623,485,26,MI,49,GENESEE,1,1,1,1,1,1,1,1,1,1,10
2236104,766,48,TX,309,MCLENNAN,1,1,1,1,1,1,1,1,1,1,10
2236166,104,36,NY,5,BRONX,1,1,1,1,1,1,0,0,0,0,6
2236429,554,27,MN,3,ANOKA,1,1,1,1,1,1,1,1,1,1,10
2236832,633,29,MO,183,ST CHARLES,1,1,1,1,1,1,1,1,1,1,10
2236854,295,45,SC,41,FLORENCE,1,1,1,1,1,1,1,1,1,1,10
2237936,349,12,FL,111,SAINT LUCIE,1,1,1,1,1,1,1,1,1,1,10
2238113,751,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
2239241,754,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
2239259,863,4,AZ,25,YAVAPAI,1,1,1,1,1,1,1,1,1,1,10
2239847,945,6,CA,13,CONTRA COSTA,1,1,1,1,1,1,0,0,0,0,6
2240818,166,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
2242071,58,50,VT,5,CALEDONIA,1,1,1,1,1,1,1,1,1,1,10
2242659,191,42,PA,101,PHILADELPHIA,1,1,1,1,1,1,1,1,1,1,10
2242764,80,34,NJ,5,BURLINGTON,1,1,1,1,1,1,1,1,1,1,10
2242936,532,55,WI,79,MILWAUKEE,1,1,1,1,1,1,1,1,1,1,10
2242985,492,26,MI,91,LENAWEE,1,1,1,1,1,1,1,1,1,1,10
2243054,553,27,MN,171,WRIGHT,1,1,1,1,1,1,1,1,1,1,10
2243293,754,48,TX,277,LAMAR,1,1,1,1,1,1,1,1,1,1,10
2243302,379,47,TN,93,KNOX,1,1,1,1,1,1,1,1,1,1,10
2243311,751,48,TX,113,DALLAS,1,1,1,1,1,1,1,1,1,1,10
2243511,301,13,GA,57,CHEROKEE,1,1,1,1,1,1,1,1,1,1,10
2243868,750,48,TX,85,COLLIN,1,1,1,1,1,1,0,0,0,0,6
2243954,310,13,GA,9,BALDWIN,1,1,1,1,1,1,1,1,1,1,10
2244348,630,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
2244489,272,37,NC,81,GUILFORD,1,1,1,1,1,1,1,1,1,1,10
2244547,211,24,MD,5,BALTIMORE,1,1,1,1,1,1,1,1,1,1,10
2244751,630,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
2244892,336,12,FL,57,HILLSBOROUGH,1,1,1,1,1,1,0,0,0,0,6
2245154,225,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
2245240,615,17,IL,57,FULTON,1,1,1,1,1,1,1,1,1,1,10
2245295,278,37,NC,195,WILSON,1,1,1,1,1,1,1,1,1,1,10
2245326,770,48,TX,201,HARRIS,1,1,1,1,1,1,0,0,0,0,6
2246132,770,48,TX,201,HARRIS,1,1,1,1,1,1,0,0,0,0,6
2246173,933,6,CA,29,KERN,1,1,1,1,1,1,1,1,0,1,9
2246236,472,18,IN,71,JACKSON,1,1,1,1,1,1,1,1,1,1,10
2246332,526,19,IA,57,DES MOINES,1,1,1,1,1,1,1,1,0,0,8
2246363,422,21,KY,47,CHRISTIAN,1,1,1,1,1,1,1,1,1,1,10
2246504,87,34,NJ,29,OCEAN,1,1,1,1,1,1,1,1,1,1,10
2246920,712,22,LA,41,FRANKLIN,1,1,1,1,1,1,0,0,0,0,6
2247713,80,34,NJ,5,BURLINGTON,1,1,1,1,1,1,1,1,1,1,10
2247840,299,45,SC,13,BEAUFORT,1,1,1,1,1,1,1,1,1,1,10
2248279,201,51,VA,107,LOUDOUN,1,1,1,1,1,1,1,1,1,1,10
2248419,379,47,TN,93,KNOX,1,1,1,1,1,1,1,1,1,1,10
2248577,211,24,MD,5,BALTIMORE,1,1,1,1,1,1,0,0,0,0,6
2248750,606,17,IL,31,COOK,1,1,1,1,1,1,1,1,1,1,10
2248817,349,12,FL,111,SAINT LUCIE,1,1,1,1,1,1,1,1,1,1,10
2249153,604,17,IL,31,COOK,1,1,1,1,1,1,1,1,1,0,9
2249538,80,34,NJ,7,CAMDEN,1,1,1,1,1,1,0,0,0,0,6
2249673,501,19,IA,125,MARION,1,1,1,1,1,1,1,1,1,1,10
2249986,710,22,LA,15,BOSSIER,1,1,1,1,1,1,1,1,1,1,10
2250104,802,8,CO,31,DENVER,1,1,1,1,1,1,1,1,1,1,10
2250131,430,39,OH,49,FRANKLIN,1,1,1,1,1,1,1,1,1,1,10
2250199,273,37,NC,105,LEE,1,1,1,1,1,1,1,1,1,1,10
2250362,606,17,IL,31,COOK,1,1,1,1,1,1,0,0,0,0,6
2250365,711,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
2250402,370,47,TN,159,SMITH,1,1,1,1,1,1,0,0,0,0,6
2251168,606,17,IL,31,COOK,1,1,1,1,1,1,1,1,1,0,9
2251190,913,6,CA,37,LOS ANGELES,1,1,1,1,1,1,1,1,1,1,10
2251294,931,6,CA,83,SANTA BRBARA,1,1,1,1,1,1,1,1,0,1,9
2251317,725,5,AR,63,INDEPENDENCE,1,1,1,1,1,1,1,1,1,1,10
2251593,272,37,NC,1,ALAMANCE,1,1,1,1,1,1,1,1,1,1,10
2251743,441,39,OH,35,CUYAHOGA,1,1,1,1,1,1,1,1,1,1,10
2252041,334,12,FL,85,MARTIN,1,1,1,1,1,1,1,1,1,1,10
2252082,535,55,WI,25,DANE,1,1,1,1,1,1,1,1,1,1,10
2252549,740,40,OK,147,WASHINGTON,1,1,1,1,1,1,1,1,1,1,10
2252725,837,16,ID,1,ADA,1,1,1,1,1,1,1,1,1,1,10
2252780,462,18,IN,97,MARION,1,1,1,1,1,1,1,1,1,1,10
2253021,21,25,MA,25,SUFFOLK,1,1,1,1,1,1,1,1,1,1,10
2253128,356,1,AL,103,MORGAN,1,1,1,1,1,1,1,1,1,1,10
2253173,61,9,CT,3,HARTFORD,1,1,1,1,1,1,0,0,0,0,6
2253586,462,18,IN,97,MARION,1,1,1,1,1,1,1,1,1,1,10
2253971,284,37,NC,129,NEW HANOVER,1,1,1,1,1,1,1,1,1,1,10
2254138,480,26,MI,99,MACOMB,1,1,1,1,1,1,1,1,1,1,10
2254288,294,45,SC,15,BERKELEY,1,1,1,1,1,1,1,1,1,1,10
2254795,462,18,IN,97,MARION,1,1,1,1,1,1,1,1,1,1,10
2255184,776,48,TX,245,JEFFERSON,1,1,1,1,1,1,1,1,1,1,10
2255265,349,12,FL,111,SAINT LUCIE,1,1,1,1,1,1,1,1,1,1,10
2255641,292,45,SC,79,RICHLAND,1,1,1,1,1,1,0,0,0,0,6
2255773,381,47,TN,157,SHELBY,1,1,1,1,1,1,1,1,1,1,10
2255990,782,48,TX,29,BEXAR,1,1,1,1,1,1,1,1,1,1,10
2256071,349,12,FL,85,MARTIN,1,1,1,1,1,1,1,1,1,1,10
2256076,973,41,OR,43,LINN,1,1,1,1,1,1,1,1,1,1,10
2256351,728,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
2256407,661,20,KS,209,WYANDOTTE,1,1,1,1,1,1,1,1,1,1,10
2256474,349,12,FL,85,MARTIN,1,1,1,1,1,1,1,1,1,1,10
2256579,770,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
2256967,522,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2257235,921,6,CA,73,SAN DIEGO,1,1,1,1,1,1,1,1,1,1,10
2257312,28,44,RI,9,WASHINGTON,1,1,1,1,1,1,1,1,0,0,8
2257656,374,47,TN,65,HAMILTON,1,1,1,1,1,1,0,0,0,0,6
2258059,327,12,FL,9,BREVARD,1,1,1,1,1,1,1,1,1,1,10
2258191,773,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
2258249,211,24,MD,3,ANNE ARUNDEL,1,1,1,1,1,1,1,1,1,1,10
2258412,61,9,CT,3,HARTFORD,1,1,1,1,1,1,1,1,1,1,10
2259028,787,48,TX,453,TRAVIS,1,1,1,1,1,1,0,0,0,0,6
2259400,774,48,TX,157,FORT BEND,1,1,1,1,1,1,1,1,1,1,10
2259527,575,46,SD,65,HUGHES,1,1,1,1,1,1,1,1,1,1,10
2260160,850,4,AZ,13,MARICOPA,1,1,1,1,1,1,1,1,1,1,10
2260237,770,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
2260554,770,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
2260609,983,53,WA,53,PIERCE,1,1,1,1,1,1,1,1,1,1,10
2260650,679,20,KS,175,SEWARD,1,1,1,1,1,1,1,1,1,1,10
2260667,211,24,MD,13,CARROLL,1,1,1,1,1,1,0,0,0,0,6
2261012,534,55,WI,101,RACINE,1,1,1,1,1,1,1,1,1,1,10
2261392,10,25,MA,13,HAMPDEN,1,1,1,1,1,1,1,1,1,1,10
2261795,15,25,MA,27,WORCESTER,1,1,1,1,1,1,1,1,1,1,10
2262198,18,25,MA,17,MIDDLESEX,1,1,1,1,1,1,1,1,1,1,10
2262601,21,25,MA,25,SUFFOLK,1,1,1,1,1,1,1,1,1,1,10
2262935,112,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
2263004,44,23,ME,19,PENOBSCOT,1,1,1,1,1,1,0,0,0,0,6
2263407,30,33,NH,11,HILLSBOROUGH,1,1,1,1,1,1,1,1,1,1,10
2263647,840,49,UT,45,TOOELE,1,1,1,1,1,1,1,1,1,1,10
2263810,77,34,NJ,25,MONMOUTH,1,1,1,1,1,1,0,0,0,0,6
2264213,78,34,NJ,37,SUSSEX,1,1,1,1,1,1,1,1,0,0,8
2264534,334,12,FL,99,PALM BEACH,1,1,1,1,1,1,1,1,1,1,10
2264892,190,42,PA,91,MONTGOMERY,1,1,1,1,1,1,1,1,1,1,10
2265613,109,36,NY,87,ROCKLAND,1,1,1,1,1,1,1,1,1,1,10
2265662,840,49,UT,11,DAVIS,1,1,1,1,1,1,1,1,1,1,10
2265821,435,39,OH,39,DEFIANCE,1,1,1,1,1,1,1,1,1,1,10
2267034,265,54,WV,49,MARION,1,1,1,1,1,1,1,1,1,1,10
2267894,600,17,IL,31,COOK,1,1,1,1,1,1,1,1,1,1,10
2268307,705,22,LA,53,JEFF DAVIS,1,1,1,1,1,1,1,1,1,1,10
2268326,450,39,OH,61,HAMILTON,1,1,1,1,1,1,1,1,1,1,10
2268646,190,42,PA,91,MONTGOMERY,1,1,1,1,1,1,1,1,1,1,10
2268661,11,25,MA,13,HAMPDEN,1,1,1,1,1,1,1,1,1,1,10
2268967,334,12,FL,99,PALM BEACH,1,1,1,1,1,1,1,1,1,1,10
2269103,605,17,IL,43,DU PAGE,1,1,1,1,1,1,1,1,1,1,10
2269488,20,25,MA,21,NORFOLK,1,1,1,1,1,1,1,1,1,1,10
2270661,28,44,RI,5,NEWPORT,1,1,1,1,1,1,1,1,1,1,10
2270715,608,17,IL,31,COOK,1,1,1,1,1,1,1,1,1,1,10
2270955,303,13,GA,121,FULTON,1,1,1,1,1,1,1,1,1,1,10
2271064,68,9,CT,1,FAIRFIELD,1,1,1,1,1,1,1,1,1,1,10
2271467,84,34,NJ,1,ATLANTIC,1,1,1,1,1,1,1,1,0,0,8
2272164,285,37,NC,31,CARTERET,1,1,1,1,1,1,0,0,0,0,6
2272204,851,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
2272567,306,13,GA,13,BARROW,1,1,1,1,1,1,1,1,1,1,10
2273314,802,8,CO,31,DENVER,1,1,1,1,1,1,1,1,1,1,10
2273717,802,8,CO,31,DENVER,1,1,1,1,1,1,1,1,1,1,10
2273939,605,17,IL,43,DU PAGE,1,1,1,1,1,1,1,1,1,1,10
2274017,809,8,CO,41,EL PASO,1,1,1,1,1,1,1,1,1,1,10
2274120,802,8,CO,31,DENVER,1,1,1,1,1,1,1,1,1,1,10
2274216,376,47,TN,179,WASHINGTON,1,1,1,1,1,1,1,1,1,1,10
2274320,525,19,IA,179,WAPELLO,1,1,1,1,1,1,1,1,1,1,10
2274582,282,37,NC,119,MECKLENBURG,1,1,1,1,1,1,1,1,1,1,10
2274822,128,36,NY,91,SARATOGA,1,1,1,1,1,1,1,1,1,1,10
2274985,751,48,TX,467,VAN ZANDT,1,1,1,1,1,1,1,1,1,0,9
2275628,138,36,NY,77,OTSEGO,1,1,1,1,1,1,1,1,1,1,10
2275954,607,17,IL,31,COOK,1,1,1,1,1,1,1,1,1,0,9
2276031,136,36,NY,45,JEFFERSON,1,1,1,1,1,1,1,1,1,1,10
2276597,325,12,FL,33,ESCAMBIA,1,1,1,1,1,1,1,1,1,1,10
2276683,301,13,GA,97,DOUGLAS,1,1,1,1,1,1,1,1,1,1,10
2277240,120,36,NY,35,FULTON,1,1,1,1,1,1,1,1,1,1,10
2277846,503,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
2278133,300,13,GA,217,NEWTON,1,1,1,1,1,1,1,1,1,1,10
2278182,68,9,CT,1,FAIRFIELD,1,1,1,1,1,1,0,0,0,0,6
2278775,603,17,IL,31,COOK,1,1,1,1,1,1,0,0,0,0,6
2278929,86,34,NJ,21,MERCER,1,1,1,1,1,1,1,1,1,1,10
2279042,334,12,FL,99,PALM BEACH,1,1,1,1,1,1,1,1,1,1,10
2279052,900,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
2279178,603,17,IL,31,COOK,1,1,1,1,1,1,1,1,1,1,10
2279581,601,17,IL,31,COOK,1,1,1,1,1,1,1,1,1,1,10
2279762,802,8,CO,31,DENVER,1,1,1,1,1,1,1,1,1,1,10
2279848,334,12,FL,99,PALM BEACH,1,1,1,1,1,1,1,1,0,0,8
2280197,26,25,MA,1,BARNSTABLE,1,1,1,1,1,1,0,0,0,0,6
2280600,64,9,CT,9,NEW HAVEN,1,1,1,1,1,1,0,0,0,0,6
2280877,392,28,MS,49,HINDS,1,1,1,1,1,1,1,1,1,1,10
2280954,600,17,IL,111,MCHENRY,1,1,1,1,1,1,1,1,1,1,10
2280990,703,22,LA,57,LAFOURCHE,1,1,1,1,1,1,1,1,1,1,10
2281003,17,25,MA,17,MIDDLESEX,1,1,1,1,1,1,0,0,0,0,6
2281116,220,51,VA,59,FAIRFAX,1,1,1,1,1,1,1,1,1,1,10
2281279,88,34,NJ,23,MIDDLESEX,1,1,1,1,1,1,1,1,1,1,10
2281393,705,22,LA,45,IBERIA,1,1,1,1,1,1,1,1,1,1,10
2281415,366,1,AL,97,MOBILE,1,1,1,1,1,1,1,1,1,1,10
2281578,850,4,AZ,13,MARICOPA,1,1,1,1,1,1,1,1,1,1,10
2281719,86,34,NJ,21,MERCER,1,1,1,1,1,1,1,1,1,1,10
2281818,365,1,AL,97,MOBILE,1,1,1,1,1,1,1,1,1,1,10
2281968,647,29,MO,185,ST CLAIR,1,1,1,1,1,1,1,1,1,1,10
2282199,27,25,MA,5,BRISTOL,1,1,1,1,1,1,1,1,1,1,10
2282592,61,9,CT,3,HARTFORD,1,1,1,1,1,1,1,1,1,1,10
2282986,802,8,CO,31,DENVER,1,1,1,1,1,1,1,1,1,1,10
2283018,26,25,MA,1,BARNSTABLE,1,1,1,1,1,1,0,0,0,0,6
2283168,77,34,NJ,25,MONMOUTH,1,1,1,1,1,1,1,1,1,1,10
2283408,21,25,MA,17,MIDDLESEX,1,1,1,1,1,1,1,1,1,1,10
2283421,24,25,MA,21,NORFOLK,1,1,1,1,1,1,0,0,0,0,6
2283824,23,25,MA,5,BRISTOL,1,1,1,1,1,1,0,0,0,0,6
2284214,212,24,MD,510,BALTIMORE CT,1,1,1,1,1,1,1,1,1,1,10
2284227,27,25,MA,5,BRISTOL,1,1,1,1,1,1,0,0,0,0,6
2284255,824,56,WY,17,HOT SPRINGS,1,1,1,1,1,1,1,1,1,1,10
2284485,336,12,FL,57,HILLSBOROUGH,1,1,1,1,1,1,1,1,1,1,10
2284561,599,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
2284630,17,25,MA,17,MIDDLESEX,1,1,1,1,1,1,0,0,0,0,6
2285387,604,17,IL,197,WILL,1,1,1,1,1,1,1,1,1,1,10
2285423,42,23,ME,1,ANDROSCOGGIN,1,1,1,1,1,1,1,1,1,1,10
2285436,19,25,MA,9,ESSEX,1,1,1,1,1,1,0,0,0,0,6
2285490,334,12,FL,99,PALM BEACH,1,1,1,1,1,1,0,0,0,0,6
2285826,489,26,MI,65,INGHAM,1,1,1,1,1,1,1,1,1,1,10
2285848,354,1,AL,125,TUSCALOOSA,1,1,1,1,1,1,1,1,1,1,10
2285893,334,12,FL,99,PALM BEACH,1,1,1,1,1,1,1,1,0,0,8
2286007,462,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
2286029,787,48,TX,453,TRAVIS,1,1,1,1,1,1,0,0,0,0,6
2286106,148,36,NY,109,TOMPKINS,1,1,1,1,1,1,1,1,1,1,10
2286242,33,33,NH,13,MERRIMACK,1,1,1,1,1,1,0,0,0,0,6
2286613,802,8,CO,1,ADAMS,1,1,1,1,1,1,1,1,1,1,10
2286622,62,9,CT,15,WINDHAM,1,1,1,1,1,1,1,1,1,1,10
2286632,482,26,MI,163,WAYNE,1,1,1,1,1,1,1,1,1,0,9
2286645,38,33,NH,15,ROCKINGHAM,1,1,1,1,1,1,0,0,0,0,6
2286989,600,17,IL,97,LAKE,1,1,1,1,1,1,1,1,1,1,10
2287035,488,26,MI,117,MONTCALM,1,1,1,1,1,1,1,1,1,1,10
2287048,18,25,MA,17,MIDDLESEX,1,1,1,1,1,1,0,0,0,0,6
2287478,700,22,LA,51,JEFFERSON,1,1,1,1,1,1,1,1,1,1,10
2287863,352,1,AL,73,JEFFERSON,1,1,1,1,1,1,0,0,0,0,6
2288244,481,26,MI,163,WAYNE,1,1,1,1,1,1,1,1,1,1,10
2288293,750,48,TX,113,DALLAS,1,1,1,1,1,1,1,1,1,1,10
2288457,714,22,LA,115,VERNON,1,1,1,1,1,1,1,1,1,1,10
2288696,986,53,WA,11,CLARK,1,1,1,1,1,1,1,1,1,1,10
